Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""BankAccDataField/Page_ (1)/li_   -""))",Chrome 77.0.3865.90,,2019-10-09 09:10:12,2019-10-09 09:10:12,0.321s,PASSED
"click(findTestObject(""BankAccDataField/Page_ (1)/div__ui-SelectBranch""), CONTINUE_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-09 09:10:12,2019-10-09 09:10:44,32.025s,FAILED
"click(findTestObject(""BankAccDataField/Page_ (1)/div__ui-SelectBranch""))",Chrome 77.0.3865.90,,2019-10-09 09:10:44,2019-10-09 09:11:16,31.821s,FAILED
,,,,,,
Test Cases/Reusable/Assertion/BankAccCreatingSuccessfulyAssertionMethod,Chrome 77.0.3865.90,,2019-10-09 09:11:16,2019-10-09 09:11:48,32.182s,FAILED
"click(findTestObject(""BankAccDataField/Page_ (1)/span_   791""))",Chrome 77.0.3865.90,,2019-10-09 09:11:17,2019-10-09 09:11:48,31.796s,FAILED
,,,,,,
Test Cases/SpecificTab/CreateModifyBankAccountForBakeryMethod/ReviewByEBCMethod,Chrome 77.0.3865.90,,2019-10-09 09:11:48,2019-10-09 09:11:49,0.399s,ERROR
Query = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 09:11:49,2019-10-09 09:11:49,0.000s,PASSED
file = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 09:11:49,2019-10-09 09:11:49,0.000s,PASSED
ExpectedResult = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 09:11:49,2019-10-09 09:11:49,0.000s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\ReqCode.txt),Chrome 77.0.3865.90,,2019-10-09 09:11:49,2019-10-09 09:11:49,0.000s,PASSED
ReqCode = file.readLines(),Chrome 77.0.3865.90,,2019-10-09 09:11:49,2019-10-09 09:11:49,0.000s,ERROR
,,,,,,
Test Cases/Reusable/Assertion/ReqOperationAssertionMethod,Chrome 77.0.3865.90,,2019-10-09 09:11:49,2019-10-09 09:11:49,0.433s,ERROR
Query = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 09:11:49,2019-10-09 09:11:49,0.000s,PASSED
ExpectedResult = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 09:11:49,2019-10-09 09:11:49,0.000s,PASSED
file = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 09:11:49,2019-10-09 09:11:49,0.000s,PASSED
ReqCode = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 09:11:49,2019-10-09 09:11:49,0.000s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem\Cash\ReqCode.txt),Chrome 77.0.3865.90,,2019-10-09 09:11:49,2019-10-09 09:11:49,0.000s,PASSED
ReqCode = file.readLines(),Chrome 77.0.3865.90,,2019-10-09 09:11:49,2019-10-09 09:11:49,0.023s,ERROR
,,,,,,
Test Cases/General/CloseMethod/CloseBrowserMethod,Chrome 77.0.3865.90,,2019-10-09 09:11:49,2019-10-09 09:11:51,1.497s,PASSED
closeBrowser(),Chrome 77.0.3865.90,,2019-10-09 09:11:50,2019-10-09 09:11:51,1.082s,PASSED
,,,,,,
Test Cases/General/OpenMethods/OpenBakerySystemByCommodityAuthorityEmployeeMethod,Chrome 77.0.3865.90,,2019-10-09 09:11:51,2019-10-09 09:12:16,25.662s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-09 09:11:51,2019-10-09 09:11:54,2.679s,PASSED
"navigateToUrl(""http://81.29.102.138:7001/bakeriessystem/login.jsf"")",Chrome 77.0.3865.90,,2019-10-09 09:11:54,2019-10-09 09:12:06,12.055s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,2019-10-09 09:12:06,2019-10-09 09:12:07,1.129s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_/input__username""), findTestData(""BakeryDataFileDirectorateAndCommodityEmployee"").getValue(9, 1))",Chrome 77.0.3865.90,,2019-10-09 09:12:07,2019-10-09 09:12:07,0.337s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_/input__password""), findTestData(""BakeryDataFileDirectorateAndCommodityEmployee"").getValue(10, 1))",Chrome 77.0.3865.90,,2019-10-09 09:12:07,2019-10-09 09:12:08,0.227s,PASSED
"click(findTestObject(""Object Repository/Login/Page_/span_""))",Chrome 77.0.3865.90,,2019-10-09 09:12:08,2019-10-09 09:12:16,8.898s,PASSED
,,,,,,
Test Cases/General/OpenMethods/OpenReviewTheCreationModificationofTheBankAccountForBakeryMethod,Chrome 77.0.3865.90,,2019-10-09 09:12:16,2019-10-09 09:12:20,3.301s,PASSED
"navigateToUrl(""http://81.29.102.138:7001/bakeriessystem/commodityAuth/EditBakeryAccountAudit.jsf"")",Chrome 77.0.3865.90,,2019-10-09 09:12:17,2019-10-09 09:12:20,2.968s,PASSED
,,,,,,
Test Cases/Reusable/Assertion/ReviewBankAccountCreationByCommunityEmployeeAssertionMethod,Chrome 77.0.3865.90,,2019-10-09 09:12:20,2019-10-09 09:12:24,4.180s,ERROR
SplitArrResult = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:24,0.001s,PASSED
FileData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:24,0.000s,PASSED
file = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:24,0.000s,PASSED
today = new java.util.Date(),Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:24,0.009s,PASSED
"click(findTestObject(""DynamicWebTables/DynamicWebRow""))",Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:24,0.186s,PASSED
"RowValue = getText(findTestObject(""DynamicWebTables/DynamicWebRow""))",Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:24,0.080s,PASSED
println(RowValue),Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:24,0.000s,PASSED
"SplitArrResult = RowValue.split("" "")",Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:24,0.000s,PASSED
println(SplitArrResult),Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:24,0.000s,PASSED
ActualReqCode = SplitArrResult[0],Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:24,0.000s,PASSED
println(ActualReqCode),Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:24,0.000s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\ReqCode.txt),Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:24,0.000s,PASSED
"FileData = toString().replaceAll(""\p{P}"", """")",Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:24,0.015s,ERROR
,,,,,,
Test Cases/General/OpenMethods/OpenBankAccDetailsScreenByCommunityEmpMethod,Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:25,0.618s,PASSED
"click(findTestObject(""ReviewAddBankAcc/Page_/DetailsButton""))",Chrome 77.0.3865.90,,2019-10-09 09:12:24,2019-10-09 09:12:25,0.154s,PASSED
,,,,,,
Test Cases/Reusable/Assertion/AssertOnEBCActionByCommunityEmployeeMethod,Chrome 77.0.3865.90,,2019-10-09 09:12:25,2019-10-09 09:12:25,0.311s,ERROR
EBCTableData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 09:12:25,2019-10-09 09:12:25,0.000s,PASSED
file = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 09:12:25,2019-10-09 09:12:25,0.000s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\BankAccountReviewStatus.txt),Chrome 77.0.3865.90,,2019-10-09 09:12:25,2019-10-09 09:12:25,0.000s,PASSED
BankAccountReviewstatus = file.readLines(),Chrome 77.0.3865.90,,2019-10-09 09:12:25,2019-10-09 09:12:25,0.000s,ERROR
,,,,,,
Test Cases/SpecificTab/CreateModifyBankAccountForBakeryMethod/AcceptBankAccRequestByCommunityEmpMethod,Chrome 77.0.3865.90,,2019-10-09 09:12:25,2019-10-09 09:12:26,0.980s,FAILED
"click(findTestObject(""ReviewAddBankAcc/Page_/AcceptButton""))",Chrome 77.0.3865.90,,2019-10-09 09:12:25,2019-10-09 09:12:26,0.721s,FAILED
,,,,,,
Test Cases/General/CloseMethod/CloseBrowserMethod,Chrome 77.0.3865.90,,2019-10-09 09:12:26,2019-10-09 09:12:27,0.826s,PASSED
closeBrowser(),Chrome 77.0.3865.90,,2019-10-09 09:12:26,2019-10-09 09:12:27,0.810s,PASSED
,,,,,,
Test Cases/General/OpenMethods/OpenBakerySystemByDirectorateEmployeeMethod,Chrome 77.0.3865.90,,2019-10-09 09:12:27,2019-10-09 09:12:56,29.090s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-09 09:12:27,2019-10-09 09:12:29,2.551s,PASSED
"navigateToUrl(""http://81.29.102.138:7001/bakeriessystem/login.jsf"")",Chrome 77.0.3865.90,,2019-10-09 09:12:29,2019-10-09 09:12:39,9.573s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,2019-10-09 09:12:39,2019-10-09 09:12:40,1.163s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_/input__username""), findTestData(""BakeryDataFileDirectorateAndCommodityEmployee"").getValue(1, 1))",Chrome 77.0.3865.90,,2019-10-09 09:12:40,2019-10-09 09:12:40,0.243s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_/input__password""), findTestData(""BakeryDataFileDirectorateAndCommodityEmployee"").getValue(2, 1))",Chrome 77.0.3865.90,,2019-10-09 09:12:40,2019-10-09 09:12:40,0.242s,PASSED
"click(findTestObject(""Object Repository/Login/Page_/span_""))",Chrome 77.0.3865.90,,2019-10-09 09:12:40,2019-10-09 09:12:56,15.279s,PASSED
waitForPageLoad(3),Chrome 77.0.3865.90,,2019-10-09 09:12:56,2019-10-09 09:12:56,0.037s,PASSED
,,,,,,
Test Cases/General/OpenMethods/OpenCreateModifyBankAccountForBakeryTabMethod,Chrome 77.0.3865.90,,2019-10-09 09:12:56,2019-10-09 09:12:57,1.155s,PASSED
"navigateToUrl(""http://81.29.102.138:7001/bakeriessystem/manager/EditBakeryAccount.jsf"")",Chrome 77.0.3865.90,,2019-10-09 09:12:56,2019-10-09 09:12:57,1.134s,PASSED
,,,,,,
Test Cases/SpecificTab/CreateModifyBankAccountForBakeryMethod/SearchForBakeryCodeByCommodityEmployee-Edit,Chrome 77.0.3865.90,,2019-10-09 09:12:57,2019-10-09 09:12:57,0.466s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\BakeryHaveBankAccount.txt),Chrome 77.0.3865.90,,2019-10-09 09:12:57,2019-10-09 09:12:57,0.001s,PASSED
BakeryHaveBankAccount = file.readLines(),Chrome 77.0.3865.90,,2019-10-09 09:12:57,2019-10-09 09:12:57,0.001s,PASSED
"BakeryHaveBankAccount = BakeryHaveBankAccount.replaceAll(""[^\d]"", """")",Chrome 77.0.3865.90,,2019-10-09 09:12:57,2019-10-09 09:12:57,0.001s,PASSED
"setText(findTestObject(""ReviewAddBankAcc/Page_/Review-BakeryCodeSearchField""), BakeryHaveBankAccount)",Chrome 77.0.3865.90,,2019-10-09 09:12:57,2019-10-09 09:12:57,0.289s,PASSED
"click(findTestObject(""ReviewAddBankAcc/Page_/Review-SearchButton""))",Chrome 77.0.3865.90,,2019-10-09 09:12:57,2019-10-09 09:12:57,0.162s,PASSED
,,,,,,
Test Cases/Reusable/Assertion/CanAccessBankAccontTabAssertionMethod,Chrome 77.0.3865.90,,2019-10-09 09:12:57,2019-10-09 09:13:31,33.239s,PASSED
"click(findTestObject(""BankAccDataField/Page_ (1)/BankAccountDataTab""))",Chrome 77.0.3865.90,,2019-10-09 09:12:58,2019-10-09 09:13:02,4.432s,PASSED
"verifyElementPresent(findTestObject(""BankAccDataField/Page_ (1)/BankAccountDataTab""), 0)",Chrome 77.0.3865.90,,2019-10-09 09:13:02,2019-10-09 09:13:31,28.380s,PASSED
