Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"navigateToUrl(""http://81.29.102.138:7001/bakeriessystem/commodityAuth/EditBakeryAccountAudit.jsf"")",Chrome 77.0.3865.90,,2019-10-09 12:40:40,2019-10-09 12:40:40,0.071s,FAILED
,,,,,,
Test Cases/Reusable/Assertion/ReviewBankAccountCreationByCommunityEmployeeAssertionMethod,Chrome 77.0.3865.90,,2019-10-09 12:40:40,2019-10-09 12:40:41,0.507s,FAILED
SplitArrResult = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 12:40:41,2019-10-09 12:40:41,0.000s,PASSED
FileData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 12:40:41,2019-10-09 12:40:41,0.000s,PASSED
file = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 12:40:41,2019-10-09 12:40:41,0.000s,PASSED
today = new java.util.Date(),Chrome 77.0.3865.90,,2019-10-09 12:40:41,2019-10-09 12:40:41,0.016s,PASSED
"click(findTestObject(""DynamicWebTables/DynamicWebRow""))",Chrome 77.0.3865.90,,2019-10-09 12:40:41,2019-10-09 12:40:41,0.094s,FAILED
,,,,,,
Test Cases/General/OpenMethods/OpenBankAccDetailsScreenByCommunityEmpMethod,Chrome 77.0.3865.90,,2019-10-09 12:40:41,2019-10-09 12:40:41,0.479s,FAILED
"click(findTestObject(""ReviewAddBankAcc/Page_/DetailsButton""))",Chrome 77.0.3865.90,,2019-10-09 12:40:41,2019-10-09 12:40:41,0.056s,FAILED
,,,,,,
Test Cases/Reusable/Assertion/AssertOnEBCActionByCommunityEmployeeMethod,Chrome 77.0.3865.90,,2019-10-09 12:40:41,2019-10-09 12:40:42,0.661s,ERROR
EBCTableData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 12:40:42,2019-10-09 12:40:42,0.000s,PASSED
file = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 12:40:42,2019-10-09 12:40:42,0.000s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\BankAccountReviewStatus.txt),Chrome 77.0.3865.90,,2019-10-09 12:40:42,2019-10-09 12:40:42,0.000s,PASSED
BankAccountReviewstatus = file.readLines(),Chrome 77.0.3865.90,,2019-10-09 12:40:42,2019-10-09 12:40:42,0.015s,ERROR
,,,,,,
Test Cases/SpecificTab/CreateModifyBankAccountForBakeryMethod/AcceptBankAccRequestByCommunityEmpMethod,Chrome 77.0.3865.90,,2019-10-09 12:40:42,2019-10-09 12:40:42,0.313s,FAILED
"click(findTestObject(""ReviewAddBankAcc/Page_/AcceptButton""))",Chrome 77.0.3865.90,,2019-10-09 12:40:42,2019-10-09 12:40:42,0.047s,FAILED
,,,,,,
Test Cases/General/CloseMethod/CloseBrowserMethod,Chrome 77.0.3865.90,,2019-10-09 12:40:42,2019-10-09 12:40:42,0.031s,PASSED
closeBrowser(),Chrome 77.0.3865.90,,2019-10-09 12:40:42,2019-10-09 12:40:42,0.031s,PASSED
,,,,,,
Test Cases/General/OpenMethods/OpenBakerySystemByDirectorateEmployeeMethod,Chrome 77.0.3865.90,,2019-10-09 12:40:42,2019-10-09 12:40:43,0.404s,FAILED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-09 12:40:42,2019-10-09 12:40:43,0.122s,FAILED
,,,,,,
Test Cases/General/OpenMethods/OpenCreateModifyBankAccountForBakeryTabMethod,Chrome 77.0.3865.90,,2019-10-09 12:40:43,2019-10-09 12:40:43,0.333s,FAILED
"navigateToUrl(""http://81.29.102.138:7001/bakeriessystem/manager/EditBakeryAccount.jsf"")",Chrome 77.0.3865.90,,2019-10-09 12:40:43,2019-10-09 12:40:43,0.031s,FAILED
,,,,,,
Test Cases/SpecificTab/CreateModifyBankAccountForBakeryMethod/SearchForBakeryCodeByCommodityEmployee-Edit,Chrome 77.0.3865.90,,2019-10-09 12:40:43,2019-10-09 12:40:44,0.688s,FAILED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\BakeryHaveBankAccount.txt),Chrome 77.0.3865.90,,2019-10-09 12:40:43,2019-10-09 12:40:43,0.002s,PASSED
BakeryHaveBankAccount = file.readLines(),Chrome 77.0.3865.90,,2019-10-09 12:40:43,2019-10-09 12:40:43,0.000s,PASSED
"BakeryHaveBankAccount = BakeryHaveBankAccount.replaceAll(""[^\d]"", """")",Chrome 77.0.3865.90,,2019-10-09 12:40:43,2019-10-09 12:40:43,0.016s,PASSED
"setText(findTestObject(""ReviewAddBankAcc/Page_/Review-BakeryCodeSearchField""), BakeryHaveBankAccount)",Chrome 77.0.3865.90,,2019-10-09 12:40:43,2019-10-09 12:40:44,0.250s,FAILED
,,,,,,
Test Cases/Reusable/Assertion/CanAccessBankAccontTabAssertionMethod,Chrome 77.0.3865.90,,2019-10-09 12:40:44,2019-10-09 12:40:44,0.265s,FAILED
"click(findTestObject(""BankAccDataField/Page_ (1)/BankAccountDataTab""))",Chrome 77.0.3865.90,,2019-10-09 12:40:44,2019-10-09 12:40:44,0.047s,FAILED
