Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BakeryDosenotHaveBankAccount = file.readLines(),Chrome 74.0.3729.169,,2019-09-26 10:14:49,2019-09-26 10:14:49,0.002s,ERROR
,,,,,,
Test Cases/Reusable/Assertion/ReviewBankAccountCreationByCommunityEmployeeAssertionMethod,Chrome 74.0.3729.169,,2019-09-26 10:14:49,2019-09-26 10:15:22,32.454s,FAILED
SplitArrResult = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 74.0.3729.169,,2019-09-26 10:14:50,2019-09-26 10:14:50,0.000s,PASSED
FileData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 74.0.3729.169,,2019-09-26 10:14:50,2019-09-26 10:14:50,0.000s,PASSED
file = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 74.0.3729.169,,2019-09-26 10:14:50,2019-09-26 10:14:50,0.000s,PASSED
today = new java.util.Date(),Chrome 74.0.3729.169,,2019-09-26 10:14:50,2019-09-26 10:14:50,0.016s,PASSED
"click(findTestObject(""DynamicWebTables/DynamicWebRow""))",Chrome 74.0.3729.169,,2019-09-26 10:14:50,2019-09-26 10:15:22,32.039s,FAILED
,,,,,,
Test Cases/General/OpenMethods/OpenBankAccDetailsScreenByCommunityEmpMethod,Chrome 74.0.3729.169,,2019-09-26 10:15:22,2019-09-26 10:15:54,32.180s,FAILED
"click(findTestObject(""ReviewAddBankAcc/Page_/DetailsButton""))",Chrome 74.0.3729.169,,2019-09-26 10:15:22,2019-09-26 10:15:54,31.930s,FAILED
,,,,,,
Test Cases/Reusable/Assertion/AssertOnEBCActionByCommunityEmployeeMethod,Chrome 74.0.3729.169,,2019-09-26 10:15:54,2019-09-26 10:15:54,0.278s,ERROR
EBCTableData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 74.0.3729.169,,2019-09-26 10:15:54,2019-09-26 10:15:54,0.000s,PASSED
file = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 74.0.3729.169,,2019-09-26 10:15:54,2019-09-26 10:15:54,0.000s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem\Cash\BankAccountReviewStatus.txt),Chrome 74.0.3729.169,,2019-09-26 10:15:54,2019-09-26 10:15:54,0.000s,PASSED
BankAccountReviewstatus = file.readLines(),Chrome 74.0.3729.169,,2019-09-26 10:15:54,2019-09-26 10:15:54,0.015s,ERROR
,,,,,,
Test Cases/SpecificTab/CreateModifyBankAccountForBakeryMethod/AcceptBankAccRequestByCommunityEmpMethod,Chrome 74.0.3729.169,,2019-09-26 10:15:54,2019-09-26 10:16:26,32.158s,FAILED
"click(findTestObject(""ReviewAddBankAcc/Page_/AcceptButton""))",Chrome 74.0.3729.169,,2019-09-26 10:15:54,2019-09-26 10:16:26,31.984s,FAILED
,,,,,,
Test Cases/General/CloseMethod/CloseBrowserMethod,Chrome 74.0.3729.169,,2019-09-26 10:16:26,2019-09-26 10:16:27,0.798s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-09-26 10:16:26,2019-09-26 10:16:27,0.797s,PASSED
,,,,,,
Test Cases/General/OpenMethods/OpenBakerySystemByDirectorateEmployeeMethod,Chrome 74.0.3729.169,,2019-09-26 10:16:27,2019-09-26 10:16:46,18.522s,ERROR
"openBrowser("""")",Chrome 74.0.3729.169,,2019-09-26 10:16:27,2019-09-26 10:16:31,3.331s,PASSED
"navigateToUrl(""http://81.29.102.138:7001/bakeriessystem/login.jsf"")",Chrome 74.0.3729.169,,2019-09-26 10:16:31,2019-09-26 10:16:36,4.969s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-09-26 10:16:36,2019-09-26 10:16:46,10.089s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_/input__username""), findTestData(""BakeryDataFileDirectorateAndCommodityEmployee"").getValue(1, 1))",Chrome 74.0.3729.169,,2019-09-26 10:16:46,2019-09-26 10:16:46,0.009s,ERROR
,,,,,,
Test Cases/General/OpenMethods/OpenCreateModifyBankAccountForBakeryTabMethod,Chrome 74.0.3729.169,,2019-09-26 10:16:46,2019-09-26 10:16:46,0.114s,FAILED
"navigateToUrl(""http://81.29.102.138:7001/bakeriessystem/manager/EditBakeryAccount.jsf"")",Chrome 74.0.3729.169,,2019-09-26 10:16:46,2019-09-26 10:16:46,0.078s,FAILED
,,,,,,
Test Cases/SpecificTab/CreateModifyBankAccountForBakeryMethod/SearchForBakeryCodeByDirectorateEmployee,Chrome 74.0.3729.169,,2019-09-26 10:16:46,2019-09-26 10:16:46,0.016s,ERROR
file = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 74.0.3729.169,,2019-09-26 10:16:46,2019-09-26 10:16:46,0.000s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem\Cash\BakeryDosenotHaveBankAccount.txt),Chrome 74.0.3729.169,,2019-09-26 10:16:46,2019-09-26 10:16:46,0.000s,PASSED
BakeryDosenotHaveBankAccount = file.readLines(),Chrome 74.0.3729.169,,2019-09-26 10:16:46,2019-09-26 10:16:46,0.000s,ERROR
,,,,,,
Test Cases/Reusable/Assertion/CanAccessBankAccontTabAssertionMethod,Chrome 74.0.3729.169,,2019-09-26 10:16:46,2019-09-26 10:16:46,0.491s,FAILED
"click(findTestObject(""BankAccDataField/Page_ (1)/BankAccountDataTab""))",Chrome 74.0.3729.169,,2019-09-26 10:16:46,2019-09-26 10:16:46,0.194s,FAILED
,,,,,,
Test Cases/General/CloseMethod/CloseBrowserMethod,Chrome 74.0.3729.169,,2019-09-26 10:16:46,2019-09-26 10:16:47,0.607s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-09-26 10:16:46,2019-09-26 10:16:47,0.607s,PASSED
