Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/General/OpenMethods/OpenBankAccDetailsScreenByCommunityEmpMethod,Chrome 77.0.3865.90,,2019-10-09 12:43:53,2019-10-09 12:43:53,0.497s,PASSED
"click(findTestObject(""ReviewAddBankAcc/Page_/DetailsButton""))",Chrome 77.0.3865.90,,2019-10-09 12:43:53,2019-10-09 12:43:53,0.180s,PASSED
,,,,,,
Test Cases/Reusable/Assertion/AssertOnEBCActionByCommunityEmployeeMethod,Chrome 77.0.3865.90,,2019-10-09 12:43:53,2019-10-09 12:44:26,32.604s,FAILED
EBCTableData = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 12:43:54,2019-10-09 12:43:54,0.002s,PASSED
file = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-09 12:43:54,2019-10-09 12:43:54,0.001s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\BankAccountReviewStatus.txt),Chrome 77.0.3865.90,,2019-10-09 12:43:54,2019-10-09 12:43:54,0.001s,PASSED
BankAccountReviewstatus = file.readLines(),Chrome 77.0.3865.90,,2019-10-09 12:43:54,2019-10-09 12:43:54,0.002s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\ResultOfAccountNameReview.txt),Chrome 77.0.3865.90,,2019-10-09 12:43:54,2019-10-09 12:43:54,0.001s,PASSED
ActualAccountNameStatus = file.readLines(),Chrome 77.0.3865.90,,2019-10-09 12:43:54,2019-10-09 12:43:54,0.002s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\ResultOfAccountnumberReview.txt),Chrome 77.0.3865.90,,2019-10-09 12:43:54,2019-10-09 12:43:54,0.001s,PASSED
ActualAccountNumberStatus = file.readLines(),Chrome 77.0.3865.90,,2019-10-09 12:43:54,2019-10-09 12:43:54,0.002s,PASSED
"EBCTableData = getText(findTestObject(""ReviewAddBankAcc/Page_/TableConfirmationData""))",Chrome 77.0.3865.90,,2019-10-09 12:43:54,2019-10-09 12:44:26,32.141s,FAILED
,,,,,,
Test Cases/SpecificTab/CreateModifyBankAccountForBakeryMethod/AcceptBankAccRequestByCommunityEmpMethod,Chrome 77.0.3865.90,,2019-10-09 12:44:26,2019-10-09 12:44:26,0.368s,PASSED
"click(findTestObject(""ReviewAddBankAcc/Page_/AcceptButton""))",Chrome 77.0.3865.90,,2019-10-09 12:44:26,2019-10-09 12:44:26,0.117s,PASSED
,,,,,,
Test Cases/General/CloseMethod/CloseBrowserMethod,Chrome 77.0.3865.90,,2019-10-09 12:44:26,2019-10-09 12:44:27,1.082s,PASSED
closeBrowser(),Chrome 77.0.3865.90,,2019-10-09 12:44:26,2019-10-09 12:44:27,0.769s,PASSED
,,,,,,
Test Cases/General/OpenMethods/OpenBakerySystemByDirectorateEmployeeMethod,Chrome 77.0.3865.90,,2019-10-09 12:44:27,2019-10-09 12:44:36,9.282s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-09 12:44:27,2019-10-09 12:44:30,2.406s,PASSED
"navigateToUrl(""http://81.29.102.138:7001/bakeriessystem/login.jsf"")",Chrome 77.0.3865.90,,2019-10-09 12:44:30,2019-10-09 12:44:32,2.004s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,2019-10-09 12:44:32,2019-10-09 12:44:33,1.165s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_/input__username""), findTestData(""BakeryDataFileDirectorateAndCommodityEmployee"").getValue(1, 1))",Chrome 77.0.3865.90,,2019-10-09 12:44:33,2019-10-09 12:44:33,0.253s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_/input__password""), findTestData(""BakeryDataFileDirectorateAndCommodityEmployee"").getValue(2, 1))",Chrome 77.0.3865.90,,2019-10-09 12:44:33,2019-10-09 12:44:34,0.252s,PASSED
"click(findTestObject(""Object Repository/Login/Page_/span_""))",Chrome 77.0.3865.90,,2019-10-09 12:44:34,2019-10-09 12:44:36,2.819s,PASSED
waitForPageLoad(3),Chrome 77.0.3865.90,,2019-10-09 12:44:36,2019-10-09 12:44:36,0.083s,PASSED
,,,,,,
Test Cases/General/OpenMethods/OpenCreateModifyBankAccountForBakeryTabMethod,Chrome 77.0.3865.90,,2019-10-09 12:44:36,2019-10-09 12:44:38,1.107s,PASSED
"navigateToUrl(""http://81.29.102.138:7001/bakeriessystem/manager/EditBakeryAccount.jsf"")",Chrome 77.0.3865.90,,2019-10-09 12:44:37,2019-10-09 12:44:38,0.828s,PASSED
,,,,,,
Test Cases/SpecificTab/CreateModifyBankAccountForBakeryMethod/SearchForBakeryCodeByCommodityEmployee-Edit,Chrome 77.0.3865.90,,2019-10-09 12:44:38,2019-10-09 12:44:38,0.622s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\BakeryHaveBankAccount.txt),Chrome 77.0.3865.90,,2019-10-09 12:44:38,2019-10-09 12:44:38,0.001s,PASSED
BakeryHaveBankAccount = file.readLines(),Chrome 77.0.3865.90,,2019-10-09 12:44:38,2019-10-09 12:44:38,0.002s,PASSED
"BakeryHaveBankAccount = BakeryHaveBankAccount.replaceAll(""[^\d]"", """")",Chrome 77.0.3865.90,,2019-10-09 12:44:38,2019-10-09 12:44:38,0.001s,PASSED
"setText(findTestObject(""ReviewAddBankAcc/Page_/Review-BakeryCodeSearchField""), BakeryHaveBankAccount)",Chrome 77.0.3865.90,,2019-10-09 12:44:38,2019-10-09 12:44:38,0.191s,PASSED
"click(findTestObject(""ReviewAddBankAcc/Page_/Review-SearchButton""))",Chrome 77.0.3865.90,,2019-10-09 12:44:38,2019-10-09 12:44:38,0.163s,PASSED
,,,,,,
Test Cases/Reusable/Assertion/CanAccessBankAccontTabAssertionMethod,Chrome 77.0.3865.90,,2019-10-09 12:44:38,2019-10-09 12:45:11,32.404s,PASSED
"click(findTestObject(""BankAccDataField/Page_ (1)/BankAccountDataTab""))",Chrome 77.0.3865.90,,2019-10-09 12:44:39,2019-10-09 12:44:39,0.501s,PASSED
"verifyElementPresent(findTestObject(""BankAccDataField/Page_ (1)/BankAccountDataTab""), 0)",Chrome 77.0.3865.90,,2019-10-09 12:44:39,2019-10-09 12:45:11,31.526s,PASSED
