Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Login/Page_/input__username""), findTestData(""BakeryDataFileDirectorateAndCommodityEmployee"").getValue(1, 1))",Chrome 77.0.3865.90,,2019-10-10 11:03:46,2019-10-10 11:03:47,0.252s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_/input__password""), findTestData(""BakeryDataFileDirectorateAndCommodityEmployee"").getValue(2, 1))",Chrome 77.0.3865.90,,2019-10-10 11:03:47,2019-10-10 11:03:47,0.200s,PASSED
"click(findTestObject(""Object Repository/Login/Page_/span_""))",Chrome 77.0.3865.90,,2019-10-10 11:03:47,2019-10-10 11:03:51,3.712s,PASSED
waitForPageLoad(3),Chrome 77.0.3865.90,,2019-10-10 11:03:51,2019-10-10 11:03:51,0.094s,PASSED
,,,,,,
Test Cases/General/OpenMethods/OpenCreateModifyBankAccountForBakeryTabMethod,Chrome 77.0.3865.90,,2019-10-10 11:03:51,2019-10-10 11:03:52,1.206s,PASSED
"navigateToUrl(""http://81.29.102.138:7001/bakeriessystem/manager/EditBakeryAccount.jsf"")",Chrome 77.0.3865.90,,2019-10-10 11:03:51,2019-10-10 11:03:52,1.196s,PASSED
,,,,,,
Test Cases/SpecificTab/CreateModifyBankAccountForBakeryMethod/SearchForBakeryCodeByCommodityEmployee-Edit,Chrome 77.0.3865.90,,2019-10-10 11:03:52,2019-10-10 11:03:52,0.507s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\BakeryHaveBankAccount.txt),Chrome 77.0.3865.90,,2019-10-10 11:03:52,2019-10-10 11:03:52,0.000s,PASSED
BakeryHaveBankAccount = file.readLines(),Chrome 77.0.3865.90,,2019-10-10 11:03:52,2019-10-10 11:03:52,0.001s,PASSED
"BakeryHaveBankAccount = BakeryHaveBankAccount.replaceAll(""[^\d]"", """")",Chrome 77.0.3865.90,,2019-10-10 11:03:52,2019-10-10 11:03:52,0.000s,PASSED
"setText(findTestObject(""ReviewAddBankAcc/Page_/Review-BakeryCodeSearchField""), BakeryHaveBankAccount)",Chrome 77.0.3865.90,,2019-10-10 11:03:52,2019-10-10 11:03:52,0.315s,PASSED
"click(findTestObject(""ReviewAddBankAcc/Page_/Review-SearchButton""))",Chrome 77.0.3865.90,,2019-10-10 11:03:52,2019-10-10 11:03:52,0.178s,PASSED
,,,,,,
Test Cases/Reusable/Assertion/CanAccessBankAccontTabAssertionMethod,Chrome 77.0.3865.90,,2019-10-10 11:03:52,2019-10-10 11:04:10,17.095s,PASSED
"click(findTestObject(""BankAccDataField/Page_ (1)/BankAccountDataTab""))",Chrome 77.0.3865.90,,2019-10-10 11:03:53,2019-10-10 11:03:53,0.409s,PASSED
"verifyElementPresent(findTestObject(""BankAccDataField/Page_ (1)/BankAccountDataTab""), 0)",Chrome 77.0.3865.90,,2019-10-10 11:03:53,2019-10-10 11:04:10,16.166s,PASSED
,,,,,,
Test Cases/Reusable/Assertion/UpdatedBankAccontDataAssertionMethod,Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:11,1.489s,PASSED
Query = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.002s,PASSED
file = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.001s,PASSED
ExpectedResult_BAKERY_CODE = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.001s,PASSED
ExpectedResult = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.001s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\BakeryHaveBankAccount.txt),Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.001s,PASSED
ExpectedResult_BAKERY_CODE = file.readLines(),Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.001s,PASSED
println(ExpectedResult_BAKERY_CODE),Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.001s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\AccNumber.txt),Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.000s,PASSED
ExpectedResult = file.readLines(),Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.000s,PASSED
"ExpectedResult = ExpectedResult.replaceAll(""[^\d]"", """")",Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.001s,PASSED
"Query = ""Select BANK_ACC_NUMBER from bakery_ach_data where BAKERY_CODE = "" + ""'"" + ExpectedResult_BAKERY_CODE.replaceAll(""[^\d]"", """") + ""'""",Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.001s,PASSED
"dataBaseConnection.ExecuteOracleQueryWithExpectedResult.conectsql(""bdistribute"", ""12345678"", Query, ExpectedResult)",Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.419s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem.Share\Cash\AccName.txt),Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.001s,PASSED
ExpectedResult = file.readLines(),Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.002s,PASSED
"ExpectedResult = ExpectedResult.replaceAll(""[^\d]"", """")",Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.001s,PASSED
"Query = ""Select BANK_ACC_NAME from bakery_ach_data where BAKERY_CODE = "" + ""'"" + ExpectedResult_BAKERY_CODE + ""'""",Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:10,0.001s,PASSED
"dataBaseConnection.ExecuteOracleQueryWithExpectedResult.conectsql(""bdistribute"", ""12345678"", Query, ExpectedResult)",Chrome 77.0.3865.90,,2019-10-10 11:04:10,2019-10-10 11:04:11,0.214s,PASSED
"Query = ""Select REMITTANCE_INFO from bakery_ach_data where BAKERY_CODE = "" + ""'"" + ""REMITTANCE_INFO"" + ""'""",Chrome 77.0.3865.90,,2019-10-10 11:04:11,2019-10-10 11:04:11,0.000s,PASSED
"dataBaseConnection.ExecuteOracleQueryWithExpectedResult.conectsql(""bdistribute"", ""12345678"", Query, ""ملاحظات"")",Chrome 77.0.3865.90,,2019-10-10 11:04:11,2019-10-10 11:04:11,0.410s,PASSED
